Latitude,Longitude,Location,Municipality,Month,Region,Year,Crash Count
48.43359,-123.312007,BOWKER AVE & HAMPSHIRE RD,OAK BAY,JULY,Vancouver Island,2017,1
48.446103,-123.321793,FOUL BAY RD & LANSDOWNE RD,OAK BAY,JULY,Vancouver Island,2017,1
49.250616,-124.800568,8TH AVE & WALLACE ST,PORT ALBERNI,JULY,Vancouver Island,2017,1
49.836981,-124.494904,DUNCAN ST & PADGETT RD,POWELL RIVER,JULY,Vancouver Island,2017,1
48.446103,-123.321793,FOUL BAY RD & LANSDOWNE RD,SAANICH,JULY,Vancouver Island,2017,1
48.448343,-123.343944,CEDAR HILL GOLF COURSE TRAIL & CEDAR HILL RD & FINLAYSON ST & NORTH DAIRY RD,SAANICH,JULY,Vancouver Island,2017,1
48.452759,-123.375427,BOLESKINE RD & DOUGLAS ST & SAANICH RD & TURNING LANE,SAANICH,JULY,Vancouver Island,2017,1
48.429075,-123.353035,COOK ST & GRANT ST,VICTORIA,JULY,Vancouver Island,2017,1
48.431497,-123.325674,FORT ST & LEE AVE,VICTORIA,JULY,Vancouver Island,2017,1
48.431852,-123.323943,FORT ST & TRENT ST,VICTORIA,JULY,Vancouver Island,2017,1
48.439443,-123.39297,BURLEITH CRES & CRAIGFLOWER RD & DOMINION RD,VICTORIA,JULY,Vancouver Island,2017,1
48.443472,-123.386265,BALFOUR AVE & GORGE RD E,VICTORIA,JULY,Vancouver Island,2017,1
48.448343,-123.343944,CEDAR HILL GOLF COURSE TRAIL & CEDAR HILL RD & FINLAYSON ST & NORTH DAIRY RD,VICTORIA,JULY,Vancouver Island,2017,1
48.935655,-123.743204,VICTORIA RD & VIEW ST,CHEMAINUS,JUNE,Vancouver Island,2017,1
48.442157,-123.469617,GOLDSTREAM AVE & ISLAND HWY & SOOKE RD & MALL ACCESS & TURNING LANE,COLWOOD,JUNE,Vancouver Island,2017,1
49.675783,-124.935164,ANDERTON RD & COMOX AVE,COMOX,JUNE,Vancouver Island,2017,1
48.773516,-123.69881,COWICHAN WAY & TRANS-CANADA HWY,DUNCAN,JUNE,Vancouver Island,2017,1
48.779272,-123.707444,CANADA AVE & INGRAM ST & QUEENS RD,DUNCAN,JUNE,Vancouver Island,2017,1
48.789354,-123.711352,CANADA AVE & PHILIP ST,DUNCAN,JUNE,Vancouver Island,2017,1
48.435742,-123.402979,DEVONSHIRE RD & LAMPSON ST,ESQUIMALT,JUNE,Vancouver Island,2017,1
48.437272,-123.402452,ELLERY ST & LAMPSON ST,ESQUIMALT,JUNE,Vancouver Island,2017,1
48.450506,-123.469718,ATKINS AVE & ATKINS RD & COUNTRY TERR & GALLOPING GOOSE TRAIL & TRAVERSE TERR,LANGFORD,JUNE,Vancouver Island,2017,1
48.64013,-123.417502,CANORA RD & NORTHBROOK DR,NORTH SAANICH,JUNE,Vancouver Island,2017,1
48.445695,-123.310842,CADBORO BAY RD & LANSDOWNE RD,OAK BAY,JUNE,Vancouver Island,2017,1
48.446103,-123.321793,FOUL BAY RD & LANSDOWNE RD,OAK BAY,JUNE,Vancouver Island,2017,1
48.446103,-123.321793,FOUL BAY RD & LANSDOWNE RD,SAANICH,JUNE,Vancouver Island,2017,1
48.45841,-123.338709,CEDAR HILL RD & PEAR ST,SAANICH,JUNE,Vancouver Island,2017,1
48.461976,-123.334993,CEDAR HILL CROSS RD & OPHIR ST,SAANICH,JUNE,Vancouver Island,2017,1
48.468528,-123.423956,BURNSIDE RD W & HELMCKEN RD,SAANICH,JUNE,Vancouver Island,2017,1
48.480602,-123.306099,ARBUTUS COVE LANE & GORDON HEAD RD,SAANICH,JUNE,Vancouver Island,2017,1
48.481263,-123.305332,GORDON HEAD RD & SAGE LANE & WENMAN DR,SAANICH,JUNE,Vancouver Island,2017,1
48.64013,-123.417502,CANORA RD & NORTHBROOK DR,SIDNEY,JUNE,Vancouver Island,2017,1
48.427203,-123.356146,PANDORA AVE & VANCOUVER ST,VICTORIA,JUNE,Vancouver Island,2017,1
48.4275,-123.367259,GOVERNMENT ST & JOHNSON ST,VICTORIA,JUNE,Vancouver Island,2017,1
48.433941,-123.333771,BAY ST & SHELBOURNE ST,VICTORIA,JUNE,Vancouver Island,2017,1
48.439434,-123.35918,HILLSIDE AVE & QUADRA ST,VICTORIA,JUNE,Vancouver Island,2017,1
48.45731,-123.458576,ISLAND HWY & SIX MILE RD,VIEW ROYAL,JUNE,Vancouver Island,2017,1
48.461612,-123.453017,BURNSIDE RD W & BURNSIDE RD W OFFRAMP & E RAIL TRAIL & ISLAND HWY & OLD ISLAND HWY & TRANS-CANADA HWY & HIGHWAY RAMP & TURNING LANE,VIEW ROYAL,JUNE,Vancouver Island,2017,1
48.468528,-123.423956,BURNSIDE RD W & HELMCKEN RD,VIEW ROYAL,JUNE,Vancouver Island,2017,1
48.433674,-123.526165,GALLOPING GOOSE TRAIL & GLEN LAKE RD & PAGE AVE & SOOKE RD & TURNING LANE,LANGFORD,MARCH,Vancouver Island,2017,1
48.448149,-123.333189,NORTH DAIRY RD & SHELBOURNE ST,SAANICH,MARCH,Vancouver Island,2017,1
48.450562,-123.333137,MCRAE AVE & SHELBOURNE ST,SAANICH,MARCH,Vancouver Island,2017,1
48.468644,-123.335332,CEDAR HILL RD & MCKENZIE AVE,SAANICH,MARCH,Vancouver Island,2017,1
48.48169,-123.390314,GLANFORD AVE & VANALMAN AVE,SAANICH,MARCH,Vancouver Island,2017,1
48.42062,-123.368935,BELLEVILLE ST & GOVERNMENT ST,VICTORIA,MARCH,Vancouver Island,2017,1
48.428444,-123.377448,ESQUIMALT RD & TYEE RD,VICTORIA,MARCH,Vancouver Island,2017,1
48.42938,-123.367074,FISGARD ST & GOVERNMENT ST,VICTORIA,MARCH,Vancouver Island,2017,1
48.431243,-123.392802,BARNARD AVE & BOWLSBY PL & ESQUIMALT RD,VICTORIA,MARCH,Vancouver Island,2017,1
48.437677,-123.369814,HILLSIDE AVE & ROCK BAY AVE,VICTORIA,MARCH,Vancouver Island,2017,1
48.452641,-123.434605,ISLAND HWY & VIEW ROYAL AVE,VIEW ROYAL,MARCH,Vancouver Island,2017,1
48.44414,-123.476462,GOLDSTREAM AVE & WALE RD & TURNING LANE,COLWOOD,MAY,Vancouver Island,2017,1
49.68723,-124.943239,ASPEN RD & MURRELET DR,COMOX,MAY,Vancouver Island,2017,1
49.671373,-124.982582,29TH ST & KILPATRICK AVE,COURTENAY,MAY,Vancouver Island,2017,1
48.782092,-123.704394,ALDERLEA ST & JAMES ST,DUNCAN,MAY,Vancouver Island,2017,1
48.442868,-123.5102,JACKLIN RD & LANGFORD PKY & TURNING LANE,LANGFORD,MAY,Vancouver Island,2017,1
48.450506,-123.469718,ATKINS AVE & ATKINS RD & COUNTRY TERR & GALLOPING GOOSE TRAIL & TRAVERSE TERR,LANGFORD,MAY,Vancouver Island,2017,1
49.170304,-123.945524,COMOX RD & PRIDEAUX ST,NANAIMO,MAY,Vancouver Island,2017,1
49.213817,-124.01036,ROSS RD & SUMMIT DR,NANAIMO,MAY,Vancouver Island,2017,1
49.234378,-124.04276,APPLECROSS RD & HAMMOND BAY RD & MALL ACCESS & TURNING LANE,NANAIMO,MAY,Vancouver Island,2017,1
48.456647,-123.300497,BEACH DR & CADBORO BAY RD & HIBBENS CLOSE,OAK BAY,MAY,Vancouver Island,2017,1
48.460829,-123.360569,FALMOUTH RD & QUADRA ST,SAANICH,MAY,Vancouver Island,2017,1
48.465976,-123.390834,CAREY RD & COLUMBINE WAY,SAANICH,MAY,Vancouver Island,2017,1
48.531392,-123.379296,CORDOVA BAY RD & SAYWARD HILL CRES,SAANICH,MAY,Vancouver Island,2017,1
48.409149,-123.335138,HOLLYWOOD CRES & HOLLYWOOD PL,VICTORIA,MAY,Vancouver Island,2017,1
48.426507,-123.337018,FORT ST & OAK BAY AVE & PANDORA AVE & VERRINDER AVE,VICTORIA,MAY,Vancouver Island,2017,1
48.427148,-123.353273,COOK ST & PANDORA AVE,VICTORIA,MAY,Vancouver Island,2017,1
48.428327,-123.356056,MASON ST & VANCOUVER ST,VICTORIA,MAY,Vancouver Island,2017,1
48.428478,-123.369672,PANDORA AVE & STORE ST & WHARF ST,VICTORIA,MAY,Vancouver Island,2017,1
48.42938,-123.367074,FISGARD ST & GOVERNMENT ST,VICTORIA,MAY,Vancouver Island,2017,1
48.429874,-123.380177,ESQUIMALT RD & SITKUM RD,VICTORIA,MAY,Vancouver Island,2017,1
48.430797,-123.390427,ESQUIMALT RD & MAITLAND ST,VICTORIA,MAY,Vancouver Island,2017,1
48.435581,-123.362734,BAY ST & BLANSHARD ST & TURNING LANE,VICTORIA,MAY,Vancouver Island,2017,1
48.44414,-123.476462,GOLDSTREAM AVE & WALE RD & TURNING LANE,COLWOOD,NOVEMBER,Vancouver Island,2017,1
48.429726,-123.407971,ESQUIMALT RD & JOFFRE ST,ESQUIMALT,NOVEMBER,Vancouver Island,2017,1
48.435742,-123.402979,DEVONSHIRE RD & LAMPSON ST,ESQUIMALT,NOVEMBER,Vancouver Island,2017,1
48.423074,-123.302171,BEACH DR & ORCHARD AVE,OAK BAY,NOVEMBER,Vancouver Island,2017,1
48.450421,-123.316571,FOUL BAY RD & HENDERSON RD,OAK BAY,NOVEMBER,Vancouver Island,2017,1
48.460393,-123.330331,CEDAR HILL CROSS RD & RICHMOND RD & ST AIDANS ST,SAANICH,NOVEMBER,Vancouver Island,2017,1
48.462011,-123.402257,BURNSIDE RD W & MCKENZIE AVE,SAANICH,NOVEMBER,Vancouver Island,2017,1
48.468528,-123.423956,BURNSIDE RD W & HELMCKEN RD,SAANICH,NOVEMBER,Vancouver Island,2017,1
48.415902,-123.384724,DALLAS RD & MONTREAL ST,VICTORIA,NOVEMBER,Vancouver Island,2017,1
48.426446,-123.326034,DAVIE ST & OAK BAY AVE,VICTORIA,NOVEMBER,Vancouver Island,2017,1
48.43587,-123.369017,BAY ST & ROCK BAY AVE,VICTORIA,NOVEMBER,Vancouver Island,2017,1
48.438353,-123.367175,DOUGLAS ST & GORGE RD E & GOVERNMENT ST & HILLSIDE AVE & TURNING LANE,VICTORIA,NOVEMBER,Vancouver Island,2017,1
48.451963,-123.463389,ISLAND HWY & WILFERT RD & TURNING LANE,VIEW ROYAL,NOVEMBER,Vancouver Island,2017,1
48.468528,-123.423956,BURNSIDE RD W & HELMCKEN RD,VIEW ROYAL,NOVEMBER,Vancouver Island,2017,1
49.967333,-125.231935,HOLM RD & S ALDER ST,CAMPBELL RIVER,OCTOBER,Vancouver Island,2017,1
49.676775,-125.003588,17TH ST & WILLEMAR AVE,COURTENAY,OCTOBER,Vancouver Island,2017,1
49.701343,-124.982712,BACK RD & CENTENNIAL DR & RYAN RD & TURNING LANE,COURTENAY,OCTOBER,Vancouver Island,2017,1
49.715334,-124.971303,LERWICK RD & MISSION RD & VETERANS MEMORIAL PKY,COURTENAY,OCTOBER,Vancouver Island,2017,1
48.779556,-123.690549,BEECH AVE & TRUNK RD,DUNCAN,OCTOBER,Vancouver Island,2017,1
49.240371,-124.084564,AULDS RD & WARE RD,LANTZVILLE,OCTOBER,Vancouver Island,2017,1
49.15796,-123.934084,MILTON ST & NICOL ST,NANAIMO,OCTOBER,Vancouver Island,2017,1
49.158995,-123.961136,FOURTH ST & WAKESIAH AVE,NANAIMO,OCTOBER,Vancouver Island,2017,1
49.184588,-123.965288,DUFFERIN CRES & GRANT AVE,NANAIMO,OCTOBER,Vancouver Island,2017,1
48.432172,-123.322417,CADBORO BAY RD & FORT ST & FOUL BAY RD,OAK BAY,OCTOBER,Vancouver Island,2017,1
48.444449,-123.321853,COCHRANE ST & FOUL BAY RD & MID-DOWNE RD,OAK BAY,OCTOBER,Vancouver Island,2017,1
49.264181,-124.794269,JOHNSTON RD & TEBO AVE,PORT ALBERNI,OCTOBER,Vancouver Island,2017,1
48.444449,-123.321853,COCHRANE ST & FOUL BAY RD & MID-DOWNE RD,SAANICH,OCTOBER,Vancouver Island,2017,1
48.448343,-123.343944,CEDAR HILL GOLF COURSE TRAIL & CEDAR HILL RD & FINLAYSON ST & NORTH DAIRY RD,SAANICH,OCTOBER,Vancouver Island,2017,1
48.468287,-123.309595,GABRIOLA RD & MCKENZIE AVE,SAANICH,OCTOBER,Vancouver Island,2017,1
48.468569,-123.319482,GORDON HEAD RD & MCKENZIE AVE & TURNING LANE,SAANICH,OCTOBER,Vancouver Island,2017,1
48.471701,-123.352918,MARTHA CRES & MCKENZIE AVE,SAANICH,OCTOBER,Vancouver Island,2017,1
48.419636,-123.354966,COOK ST & RICHARDSON ST,VICTORIA,OCTOBER,Vancouver Island,2017,1
48.425366,-123.356541,VANCOUVER ST & YATES ST,VICTORIA,OCTOBER,Vancouver Island,2017,1
48.429558,-123.330162,FORT ST & RICHMOND AVE & RICHMOND RD,VICTORIA,OCTOBER,Vancouver Island,2017,1
48.430409,-123.385948,ESQUIMALT RD & MARY ST,VICTORIA,OCTOBER,Vancouver Island,2017,1
48.430474,-123.32251,FOUL BAY RD & GOLDSMITH ST,VICTORIA,OCTOBER,Vancouver Island,2017,1
48.431051,-123.367137,CHATHAM ST & GOVERNMENT ST,VICTORIA,OCTOBER,Vancouver Island,2017,1
48.436108,-123.335019,HAULTAIN ST & SCOTT ST,VICTORIA,OCTOBER,Vancouver Island,2017,1
48.436217,-123.344919,FERNWOOD RD & HAULTAIN ST,VICTORIA,OCTOBER,Vancouver Island,2017,1
48.448343,-123.343944,CEDAR HILL GOLF COURSE TRAIL & CEDAR HILL RD & FINLAYSON ST & NORTH DAIRY RD,VICTORIA,OCTOBER,Vancouver Island,2017,1
49.697369,-124.93445,ANDERTON RD & DRYDEN RD & IDIENS WAY,COMOX,SEPTEMBER,Vancouver Island,2017,1
49.696746,-124.992007,OLD ISLAND HWY & RYAN RD & TURNING LANE,COURTENAY,SEPTEMBER,Vancouver Island,2017,1
48.778717,-123.698841,CORONATION AVE & TRANS-CANADA HWY,DUNCAN,SEPTEMBER,Vancouver Island,2017,1
48.426785,-123.530584,HAPPY VALLEY RD & TAYBERRY TERR,LANGFORD,SEPTEMBER,Vancouver Island,2017,1
49.093653,-123.844618,TIESU RD & YELLOW POINT RD,NANAIMO,SEPTEMBER,Vancouver Island,2017,1
49.16875,-123.982077,JINGLE POT RD & JINGLE POT RD OFFRAMP & JINGLE POT RD ONRAMP & NANAIMO PKY,NANAIMO,SEPTEMBER,Vancouver Island,2017,1
49.197126,-123.996874,BOWEN RD & WHITNEY RD,NANAIMO,SEPTEMBER,Vancouver Island,2017,1
49.305636,-124.325767,ALBERNI HWY & ALBERNI HWY OFFRAMP & ALBERNI HWY ONRAMP & INLAND ISLAND HWY & PARKSVILLE BYPASS & TURNING LANE,PARKSVILLE,SEPTEMBER,Vancouver Island,2017,1
49.240186,-124.806123,4TH AVE & NAPIER ST,PORT ALBERNI,SEPTEMBER,Vancouver Island,2017,1
48.450806,-123.375718,ARDERSIER RD & GALLOPING GOOSE TRAIL,SAANICH,SEPTEMBER,Vancouver Island,2017,1
48.462666,-123.336984,CEDAR HILL CROSS RD & CEDAR HILL RD,SAANICH,SEPTEMBER,Vancouver Island,2017,1
48.466783,-123.401489,COLQUITZ-CAREY PARK TRAIL & INTERURBAN RD & MARIGOLD RD,SAANICH,SEPTEMBER,Vancouver Island,2017,1
48.467383,-123.436785,HOSPITAL WAY & WATKISS WAY & TURNING LANE,SAANICH,SEPTEMBER,Vancouver Island,2017,1
48.470386,-123.383916,KENNETH ST & MCLELLAN ST,SAANICH,SEPTEMBER,Vancouver Island,2017,1
48.494986,-123.363362,COPSEWOOD PL & DONWOOD DR,SAANICH,SEPTEMBER,Vancouver Island,2017,1
48.426515,-123.334942,OAK BAY AVE & TERRACE AVE,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.430402,-123.384722,CATHERINE ST & ESQUIMALT RD,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.431051,-123.367137,CHATHAM ST & GOVERNMENT ST,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.434659,-123.34765,BAY ST & CEDAR HILL RD,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.436049,-123.333662,HAULTAIN ST & SHELBOURNE ST,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.436409,-123.387908,CRAIGFLOWER RD & RAYNOR AVE,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.439741,-123.363673,BLANSHARD ST & MARKET ST,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.442003,-123.335793,PEARL ST & SHAKESPEARE ST,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.442511,-123.360053,QUADRA ST & TOPAZ AVE,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.446487,-123.371693,DOUGLAS ST & SPEED AVE,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.778717,-123.698841,CORONATION AVE & TRANS-CANADA HWY,DUNCAN,APRIL,Vancouver Island,2018,1
48.791247,-123.712985,ALINGTON RD & CANADA AVE & SHERMAN RD,DUNCAN,APRIL,Vancouver Island,2018,1
48.442868,-123.5102,JACKLIN RD & LANGFORD PKY & TURNING LANE,LANGFORD,APRIL,Vancouver Island,2018,1
49.312145,-124.312491,CRAIG ST & DESPARD AVE E & DESPARD AVE W,PARKSVILLE,APRIL,Vancouver Island,2018,1
48.448343,-123.343944,CEDAR HILL GOLF COURSE TRAIL & CEDAR HILL RD & FINLAYSON ST & NORTH DAIRY RD,SAANICH,APRIL,Vancouver Island,2018,1
48.454222,-123.393141,BURNSIDE RD W & TILLICUM RD & TURNING LANE,SAANICH,APRIL,Vancouver Island,2018,1
48.468632,-123.332734,MCKENZIE AVE & SHELBOURNE ST,SAANICH,APRIL,Vancouver Island,2018,1
48.470936,-123.357358,CEDAR HILL CROSS RD & MCKENZIE AVE,SAANICH,APRIL,Vancouver Island,2018,1
48.473268,-123.370183,QUADRA ST & SAANICH RD,SAANICH,APRIL,Vancouver Island,2018,1
48.414499,-123.341181,ARNOLD AVE & BROOKE ST,VICTORIA,APRIL,Vancouver Island,2018,1
48.42507,-123.35365,COOK ST & YATES ST,VICTORIA,APRIL,Vancouver Island,2018,1
48.426448,-123.329056,BANK ST & OAK BAY AVE,VICTORIA,APRIL,Vancouver Island,2018,1
48.42702,-123.350404,CHAMBERS ST & PANDORA AVE,VICTORIA,APRIL,Vancouver Island,2018,1
48.429721,-123.35587,NORTH PARK ST & VANCOUVER ST,VICTORIA,APRIL,Vancouver Island,2018,1
48.436409,-123.387908,CRAIGFLOWER RD & RAYNOR AVE,VICTORIA,APRIL,Vancouver Island,2018,1
48.44774,-123.372381,DOUGLAS ST & TOLMIE AVE & TOLMIE LANE & TURNING LANE,VICTORIA,APRIL,Vancouver Island,2018,1
48.448343,-123.343944,CEDAR HILL GOLF COURSE TRAIL & CEDAR HILL RD & FINLAYSON ST & NORTH DAIRY RD,VICTORIA,APRIL,Vancouver Island,2018,1
49.682374,-124.987367,19TH ST & CLIFFE AVE,COURTENAY,AUGUST,Vancouver Island,2018,1
49.684237,-125.009462,5TH ST & WOODS AVE,COURTENAY,AUGUST,Vancouver Island,2018,1
49.312145,-124.312491,CRAIG ST & DESPARD AVE E & DESPARD AVE W,PARKSVILLE,AUGUST,Vancouver Island,2018,1
49.32064,-124.309993,ISLAND HWY E & MCCARTER ST,PARKSVILLE,AUGUST,Vancouver Island,2018,1
48.449031,-123.374864,GALLOPING GOOSE TRAIL & KELVIN RD,SAANICH,AUGUST,Vancouver Island,2018,1
48.454808,-123.377139,CAREY RD & DOUGLAS ST & TRANS-CANADA HWY & TURNING LANE,SAANICH,AUGUST,Vancouver Island,2018,1
48.504387,-123.366206,LOCHSIDE DR & LOCHWOOD CRES,SAANICH,AUGUST,Vancouver Island,2018,1
48.523955,-123.431168,INTERURBAN RD & PROSPECT LAKE RD & SPARTON RD & WEST SAANICH RD & TURNING LANE,SAANICH,AUGUST,Vancouver Island,2018,1
48.419636,-123.354966,COOK ST & RICHARDSON ST,VICTORIA,AUGUST,Vancouver Island,2018,1
48.422386,-123.377872,MONTREAL ST & QUEBEC ST,VICTORIA,AUGUST,Vancouver Island,2018,1
48.428037,-123.364472,DOUGLAS ST & PANDORA AVE,VICTORIA,AUGUST,Vancouver Island,2018,1
48.428143,-123.374639,ESQUIMALT RD & HARBOUR RD,VICTORIA,AUGUST,Vancouver Island,2018,1
48.428156,-123.371068,JOHNSON ST & PANDORA AVE & WHARF ST,VICTORIA,AUGUST,Vancouver Island,2018,1
48.428444,-123.377448,ESQUIMALT RD & TYEE RD,VICTORIA,AUGUST,Vancouver Island,2018,1
48.431099,-123.364513,CALEDONIA AVE & CHATHAM ST & DOUGLAS ST,VICTORIA,AUGUST,Vancouver Island,2018,1
48.431497,-123.325674,FORT ST & LEE AVE,VICTORIA,AUGUST,Vancouver Island,2018,1
48.441891,-123.369108,BURNSIDE RD E & DOUGLAS ST & DUNEDIN ST & TURNING LANE,VICTORIA,AUGUST,Vancouver Island,2018,1
48.451031,-123.42475,ADMIRALS RD & CRAIGFLOWER RD & ISLAND HWY,VIEW ROYAL,AUGUST,Vancouver Island,2018,1
50.01402,-125.286681,EAGLE DR & FARWELL RD & WILLIS RD,CAMPBELL RIVER,DECEMBER,Vancouver Island,2018,1
48.769611,-123.698803,BOYS RD & JACOB RD & TRANS-CANADA HWY & TURNING LANE,DUNCAN,DECEMBER,Vancouver Island,2018,1
48.431085,-123.527716,HAPPY VALLEY RD & WALFRED RD,LANGFORD,DECEMBER,Vancouver Island,2018,1
48.464496,-123.500301,MILLSTREAM RD & TREANOR AVE & TURNING LANE,LANGFORD,DECEMBER,Vancouver Island,2018,1
49.162498,-123.949589,BRUCE AVE & PINE ST,NANAIMO,DECEMBER,Vancouver Island,2018,1
48.466918,-123.34974,BLENKINSOP RD & CEDAR HILL CROSS RD & TURNING LANE,SAANICH,DECEMBER,Vancouver Island,2018,1
48.429558,-123.330162,FORT ST & RICHMOND AVE & RICHMOND RD,VICTORIA,DECEMBER,Vancouver Island,2018,1
48.429721,-123.35587,NORTH PARK ST & VANCOUVER ST,VICTORIA,DECEMBER,Vancouver Island,2018,1
48.432086,-123.355524,PEMBROKE ST & VANCOUVER ST,VICTORIA,DECEMBER,Vancouver Island,2018,1
48.445228,-123.369108,FINLAYSON ST & NANAIMO ST & TURNING LANE,VICTORIA,DECEMBER,Vancouver Island,2018,1
48.451031,-123.42475,ADMIRALS RD & CRAIGFLOWER RD & ISLAND HWY,VIEW ROYAL,DECEMBER,Vancouver Island,2018,1
48.464775,-123.446178,BURNSIDE RD W & GALLOPING GOOSE TRAIL & WATKISS WAY,VIEW ROYAL,DECEMBER,Vancouver Island,2018,1
49.165852,-123.939981,BASTION ST & FITZWILLIAM ST & WALLACE ST,NANAIMO,FEBRUARY,Vancouver Island,2018,1
49.183162,-123.9724,BOUNDARY AVE & BOUNDARY CRES & DUFFERIN CRES,NANAIMO,FEBRUARY,Vancouver Island,2018,1
48.447993,-123.375059,DUPPLIN RD & GALLOPING GOOSE TRAIL,SAANICH,FEBRUARY,Vancouver Island,2018,1
48.461268,-123.332958,CEDAR HILL CROSS RD & SHELBOURNE ST,SAANICH,FEBRUARY,Vancouver Island,2018,1
48.468569,-123.319482,GORDON HEAD RD & MCKENZIE AVE & TURNING LANE,SAANICH,FEBRUARY,Vancouver Island,2018,1
48.419142,-123.358026,COLLINSON ST & VANCOUVER ST,VICTORIA,FEBRUARY,Vancouver Island,2018,1
48.422587,-123.36006,QUADRA ST & ROCKLAND AVE,VICTORIA,FEBRUARY,Vancouver Island,2018,1
48.426661,-123.368241,LANGLEY ST & YATES ST,VICTORIA,FEBRUARY,Vancouver Island,2018,1
48.429558,-123.330162,FORT ST & RICHMOND AVE & RICHMOND RD,VICTORIA,FEBRUARY,Vancouver Island,2018,1
48.43587,-123.369017,BAY ST & ROCK BAY AVE,VICTORIA,FEBRUARY,Vancouver Island,2018,1
48.445684,-123.333295,HILLSIDE AVE & SHELBOURNE ST,VICTORIA,FEBRUARY,Vancouver Island,2018,1
48.45731,-123.458576,ISLAND HWY & SIX MILE RD,VIEW ROYAL,FEBRUARY,Vancouver Island,2018,1
48.575277,-123.44531,WALLACE DR & WEST SAANICH RD,CENTRAL SAANICH,JANUARY,Vancouver Island,2018,1
48.776846,-123.698837,TRANS-CANADA HWY & TRUNK RD,DUNCAN,JANUARY,Vancouver Island,2018,1
48.384182,-123.526932,METCHOSIN RD & WITTY BEACH RD,METCHOSIN,JANUARY,Vancouver Island,2018,1
49.207287,-124.004864,BARONS RD & NORWELL DR,NANAIMO,JANUARY,Vancouver Island,2018,1
49.228472,-124.018965,KENWILL DR & RUTHERFORD RD,NANAIMO,JANUARY,Vancouver Island,2018,1
48.433644,-123.329192,BAY ST & RICHMOND RD,SAANICH,JANUARY,Vancouver Island,2018,1
48.454808,-123.377139,CAREY RD & DOUGLAS ST & TRANS-CANADA HWY & TURNING LANE,SAANICH,JANUARY,Vancouver Island,2018,1
48.462666,-123.336984,CEDAR HILL CROSS RD & CEDAR HILL RD,SAANICH,JANUARY,Vancouver Island,2018,1
48.427148,-123.353273,COOK ST & PANDORA AVE,VICTORIA,JANUARY,Vancouver Island,2018,1
48.430475,-123.352858,CALEDONIA AVE & COOK ST,VICTORIA,JANUARY,Vancouver Island,2018,1
48.433644,-123.329192,BAY ST & RICHMOND RD,VICTORIA,JANUARY,Vancouver Island,2018,1
50.039801,-125.247924,HENDERSON AVE & SPIT RD,CAMPBELL RIVER,JULY,Vancouver Island,2018,1
50.045015,-125.269012,COULTER RD & ISLAND HWY,CAMPBELL RIVER,JULY,Vancouver Island,2018,1
48.550708,-123.385639,DOOLEY RD & LOCHSIDE DR & LOCHSIDE TRAIL,CENTRAL SAANICH,JULY,Vancouver Island,2018,1
48.44414,-123.476462,GOLDSTREAM AVE & WALE RD & TURNING LANE,COLWOOD,JULY,Vancouver Island,2018,1
49.619621,-125.022512,DUNSMUIR AVE & SIXTH ST,CUMBERLAND,JULY,Vancouver Island,2018,1
48.776846,-123.698837,TRANS-CANADA HWY & TRUNK RD,DUNCAN,JULY,Vancouver Island,2018,1
48.993491,-123.814951,ESPLANADE AVE & ROBERTS ST & TRANSFER BEACH BLVD & ACCESS ROAD & TURNING LANE,LADYSMITH,JULY,Vancouver Island,2018,1
48.432721,-123.525405,FIREHALL CREEK RD & HAPPY VALLEY RD,LANGFORD,JULY,Vancouver Island,2018,1
48.412067,-123.317141,BEACH DR & KING GEORGE TERR,OAK BAY,JULY,Vancouver Island,2018,1
48.449031,-123.374864,GALLOPING GOOSE TRAIL & KELVIN RD,SAANICH,JULY,Vancouver Island,2018,1
48.451702,-123.382223,HARRIET RD & IRMA ST,SAANICH,JULY,Vancouver Island,2018,1
48.486586,-123.403259,CAREY RD & WILKINSON RD,SAANICH,JULY,Vancouver Island,2018,1
48.486632,-123.337493,ELNIDO RD & SAN JUAN AVE & SHELBOURNE ST,SAANICH,JULY,Vancouver Island,2018,1
48.504387,-123.366206,LOCHSIDE DR & LOCHWOOD CRES,SAANICH,JULY,Vancouver Island,2018,1
48.550708,-123.385639,DOOLEY RD & LOCHSIDE DR & LOCHSIDE TRAIL,SAANICH,JULY,Vancouver Island,2018,1
48.641373,-123.400382,FIFTH ST & LOCHSIDE DR & WEILER AVE & PARK ACCESS ROAD,SIDNEY,JULY,Vancouver Island,2018,1
48.380827,-123.712369,CHARTERS RD & SOOKE RD,SOOKE,JULY,Vancouver Island,2018,1
48.418467,-123.38531,DALLAS RD & NIAGARA ST,VICTORIA,JULY,Vancouver Island,2018,1
48.422922,-123.368301,GOVERNMENT ST & HUMBOLDT ST & WHARF ST,VICTORIA,JULY,Vancouver Island,2018,1
